node,template_id,bucket5,anchor_ts,stage,pool_size,n_negatives_selected
cn426,2,3841476,1152442950,1,6,4
cn426,2,3841480,1152444150,1,6,4
cn426,7,3840624,1152187350,1,35,4
cn426,8,3825723,1147717050,1,10,4
cn427,8,3825723,1147717050,1,10,4
cn428,8,3825723,1147717050,1,11,4
cn429,8,3825723,1147717050,1,11,4
cn430,8,3825723,1147717050,1,15,4
cn431,8,3825723,1147717050,1,11,4
cn432,8,3825723,1147717050,1,9,4
cn433,8,3825723,1147717050,1,10,4
cn434,8,3825723,1147717050,1,12,4
cn435,8,3825723,1147717050,1,10,4
cn436,8,3825723,1147717050,1,13,4
cn437,8,3825723,1147717050,1,10,4
cn438,8,3825723,1147717050,1,15,4
cn439,8,3825723,1147717050,1,12,4
cn44,1,3787724,1136317350,1,1568,4
cn440,8,3825723,1147717050,1,12,4
cn441,8,3825723,1147717050,1,14,4
cn442,8,3825723,1147717050,1,11,4
cn443,8,3825723,1147717050,1,14,4
cn444,8,3825723,1147717050,1,12,4
cn445,8,3825723,1147717050,1,10,4
cn446,8,3825723,1147717050,1,13,4
cn447,8,3825723,1147717050,1,11,4
cn448,8,3825723,1147717050,1,8,4
cn449,8,3825723,1147717050,1,10,4
cn450,8,3825723,1147717050,1,13,4
cn451,8,3825723,1147717050,1,14,4
cn452,8,3825723,1147717050,1,14,4
cn453,8,3825723,1147717050,1,12,4
cn454,8,3825723,1147717050,1,12,4
cn455,8,3825723,1147717050,1,9,4
cn456,8,3825723,1147717050,1,10,4
cn457,8,3825723,1147717050,1,12,4
cn458,8,3825723,1147717050,1,10,4
cn459,8,3825723,1147717050,1,16,4
cn460,8,3825723,1147717050,1,13,4
cn461,8,3825723,1147717050,1,15,4
cn462,8,3825723,1147717050,1,11,4
cn463,8,3825723,1147717050,1,11,4
cn464,8,3825723,1147717050,1,13,4
cn465,8,3825723,1147717050,1,14,4
cn466,8,3825723,1147717050,1,9,4
cn467,8,3825723,1147717050,1,12,4
cn468,8,3825723,1147717050,1,10,4
cn469,8,3825723,1147717050,1,13,4
cn470,8,3825723,1147717050,1,10,4
cn471,8,3825723,1147717050,1,10,4
cn472,8,3825723,1147717050,1,11,4
cn473,8,3825723,1147717050,1,11,4
cn474,8,3825723,1147717050,1,14,4
cn475,1,3821484,1146445350,1,13,4
cn475,2,3821437,1146431250,1,41,4
cn475,2,3821438,1146431550,1,41,4
cn475,2,3821464,1146439350,1,7,4
cn475,2,3821484,1146445350,1,13,4
cn475,2,3821494,1146448350,1,13,4
cn475,2,3821514,1146454350,1,265,4
cn475,2,3821520,1146456150,1,271,4
cn475,7,3821437,1146431250,1,41,4
cn476,8,3825723,1147717050,1,9,4
cn477,8,3825723,1147717050,1,12,4
cn478,1,3837520,1151256150,1,2355,4
cn478,8,3825723,1147717050,1,10,4
cn479,8,3825723,1147717050,1,11,4
cn480,8,3825723,1147717050,1,12,4
cn481,8,3825723,1147717050,1,13,4
cn482,8,3825723,1147717050,1,11,4
cn483,8,3825723,1147717050,1,10,4
cn484,8,3825723,1147717050,1,11,4
cn485,8,3825723,1147717050,1,10,4
cn486,8,3825723,1147717050,1,12,4
cn487,8,3825723,1147717050,1,8,4
cn488,8,3825723,1147717050,1,11,4
cn489,8,3825723,1147717050,1,14,4
cn490,8,3825723,1147717050,1,9,4
cn491,8,3825723,1147717050,1,17,4
cn491,9,3806195,1141858650,1,353,4
cn492,8,3825723,1147717050,1,10,4
cn493,8,3825723,1147717050,1,17,4
cn494,8,3825723,1147717050,1,14,4
cn495,8,3825723,1147717050,1,15,4
cn496,8,3825723,1147717050,1,10,4
cn497,8,3825723,1147717050,1,12,4
cn498,8,3825723,1147717050,1,10,4
cn499,8,3825723,1147717050,1,8,4
cn500,8,3825723,1147717050,1,12,4
cn501,8,3825723,1147717050,1,14,4
cn502,8,3825723,1147717050,1,9,4
cn503,8,3825723,1147717050,1,11,4
cn504,1,3790600,1137180150,1,541,4
cn504,8,3825723,1147717050,1,13,4
cn507,8,3825723,1147717050,1,14,4
cn508,8,3825723,1147717050,1,13,4
cn509,8,3825723,1147717050,1,11,4
cn510,8,3825723,1147717050,1,15,4
cn511,8,3825723,1147717050,1,11,4
cn512,8,3825723,1147717050,1,12,4
cn513,8,3825723,1147717050,1,11,4
cn514,8,3825723,1147717050,1,14,4
cn515,8,3825723,1147717050,1,12,4
cn516,8,3825723,1147717050,1,11,4
cn517,8,3825723,1147717050,1,14,4
cn518,8,3825723,1147717050,1,15,4
cn519,8,3825723,1147717050,1,12,4
cn520,8,3825723,1147717050,1,13,4
cn521,8,3825723,1147717050,1,9,4
cn522,1,3787122,1136136750,1,1325,4
cn522,8,3825723,1147717050,1,11,4
cn523,8,3825723,1147717050,1,10,4
cn524,8,3825723,1147717050,1,11,4
cn525,8,3825723,1147717050,1,8,4
cn526,8,3825723,1147717050,1,11,4
cn527,8,3825723,1147717050,1,13,4
cn528,8,3813922,1144176750,1,9,4
cn528,8,3825723,1147717050,1,10,4
cn530,8,3813922,1144176750,1,24,4
cn530,8,3825723,1147717050,1,10,4
cn531,8,3813922,1144176750,1,14,4
cn531,8,3825723,1147717050,1,8,4
cn532,8,3825723,1147717050,1,9,4
cn533,8,3825723,1147717050,1,15,4
cn534,8,3825723,1147717050,1,12,4
cn535,8,3825723,1147717050,1,9,4
cn536,8,3825723,1147717050,1,12,4
cn537,8,3825723,1147717050,1,12,4
cn538,3,3821266,1146379950,1,1000,4
cn539,8,3825723,1147717050,1,12,4
cn540,2,3793168,1137950550,1,91,4
cn540,2,3793170,1137951150,1,100,4
cn540,2,3793680,1138104150,1,1801,4
cn540,7,3793168,1137950550,1,91,4
cn540,8,3825723,1147717050,1,13,4
cn542,1,3832455,1149736650,1,39,4
cn542,2,3832450,1149735150,1,39,4
cn542,2,3832452,1149735750,1,39,4
cn542,2,3832455,1149736650,1,39,4
cn542,2,3832653,1149796050,1,12,4
cn542,2,3832657,1149797250,1,13,4
cn542,2,3832659,1149797850,1,13,4
cn542,2,3832943,1149883050,1,542,4
cn542,7,3832450,1149735150,1,39,4
cn542,8,3825723,1147717050,1,12,4
cn543,8,3825723,1147717050,1,12,4
cn544,8,3825723,1147717050,1,9,4
cn545,8,3825723,1147717050,1,17,4
cn546,8,3825723,1147717050,1,14,4
cn547,8,3825723,1147717050,1,11,4
cn548,8,3825723,1147717050,1,9,4
cn549,8,3825723,1147717050,1,12,4
cn550,8,3825723,1147717050,1,15,4
cn551,1,3797114,1139134350,1,1185,4
cn551,3,3797125,1139137650,1,1392,4
cn551,7,3797114,1139134350,1,1185,4
cn551,7,3797115,1139134650,1,1221,4
cn551,7,3797116,1139134950,1,1261,4
cn551,7,3797117,1139135250,1,1296,4
cn551,7,3797118,1139135550,1,1301,4
cn551,7,3797119,1139135850,1,1305,4
cn551,7,3797120,1139136150,1,1310,4
cn551,7,3797121,1139136450,1,1314,4
cn551,7,3797122,1139136750,1,1318,4
cn551,7,3797123,1139137050,1,1323,4
cn551,7,3797124,1139137350,1,1332,4
cn551,7,3797125,1139137650,1,1392,4
cn551,7,3797126,1139137950,1,1453,4
cn551,7,3797127,1139138250,1,959,4
cn551,7,3797128,1139138550,1,800,4
cn551,7,3797129,1139138850,1,820,4
cn551,8,3825723,1147717050,1,10,4
cn552,8,3825723,1147717050,1,11,4
cn553,8,3825723,1147717050,1,13,4
cn554,8,3825723,1147717050,1,13,4
cn555,8,3825723,1147717050,1,9,4
cn556,8,3825723,1147717050,1,11,4
cn557,8,3825723,1147717050,1,10,4
cn558,8,3825723,1147717050,1,10,4
cn559,8,3825723,1147717050,1,12,4
cn560,8,3825723,1147717050,1,11,4
cn561,8,3825723,1147717050,1,9,4
cn562,8,3825723,1147717050,1,14,4
cn563,8,3825723,1147717050,1,11,4
cn564,8,3825723,1147717050,1,9,4
cn565,8,3825723,1147717050,1,12,4
cn566,8,3825723,1147717050,1,11,4
cn568,8,3825723,1147717050,1,13,4
cn569,8,3825723,1147717050,1,12,4
cn570,8,3825723,1147717050,1,12,4
cn571,8,3825723,1147717050,1,13,4
cn572,1,3772833,1131850050,1,38,4
cn573,8,3825723,1147717050,1,13,4
cn574,8,3825723,1147717050,1,11,4
cn576,8,3825723,1147717050,1,14,4
cn577,8,3825723,1147717050,1,10,4
cn578,8,3825723,1147717050,1,11,4
cn579,8,3825723,1147717050,1,12,4
cn58,1,3810761,1143228450,2,21068,4
cn580,8,3825723,1147717050,1,12,4
cn581,8,3825723,1147717050,1,9,4
cn582,8,3825723,1147717050,1,11,4
cn583,8,3825723,1147717050,1,13,4
cn584,8,3825723,1147717050,1,10,4
cn585,8,3825723,1147717050,1,12,4
cn586,8,3825723,1147717050,1,13,4
cn587,8,3825723,1147717050,1,9,4
cn589,8,3825723,1147717050,1,10,4
cn590,8,3817605,1145281650,1,12,4
cn590,8,3825723,1147717050,1,14,4
cn591,8,3825723,1147717050,1,13,4
cn592,8,3825723,1147717050,1,14,4
cn593,8,3825723,1147717050,1,12,4
cn594,8,3817605,1145281650,1,27,4
cn594,8,3825723,1147717050,1,12,4
cn595,8,3825723,1147717050,1,10,4
cn596,8,3825723,1147717050,1,13,4
cn597,8,3817605,1145281650,1,28,4
cn597,8,3825723,1147717050,1,11,4
cn598,8,3825723,1147717050,1,11,4
cn60,1,3803955,1141186650,1,6,4
cn601,8,3817605,1145281650,1,28,4
cn601,8,3825723,1147717050,1,10,4
cn602,8,3825723,1147717050,1,12,4
cn603,8,3825723,1147717050,1,12,4
cn604,8,3825723,1147717050,1,12,4
cn605,8,3825723,1147717050,1,15,4
cn606,1,3791681,1137504450,1,1172,4
cn606,8,3810196,1143058950,1,62,4
cn606,8,3810197,1143059250,1,62,4
cn606,8,3825723,1147717050,1,10,4
cn607,8,3817605,1145281650,1,28,4
cn607,8,3825723,1147717050,1,10,4
cn608,8,3825723,1147717050,1,10,4
cn609,8,3825723,1147717050,1,10,4
cn610,1,3818935,1145680650,1,1503,4
cn611,1,3841764,1152529350,1,12,4
cn611,2,3841682,1152504750,1,54,4
cn611,2,3841683,1152505050,1,54,4
cn611,2,3841764,1152529350,1,12,4
cn611,7,3841682,1152504750,1,54,4
cn611,8,3825723,1147717050,1,9,4
cn612,8,3825723,1147717050,1,10,4
cn613,8,3825723,1147717050,1,16,4
cn614,8,3825723,1147717050,1,13,4
cn615,8,3825723,1147717050,1,11,4
cn616,8,3810196,1143058950,1,56,4
cn616,8,3810197,1143059250,1,56,4
cn616,8,3825723,1147717050,1,15,4
cn617,8,3810196,1143058950,1,56,4
cn617,8,3810197,1143059250,1,56,4
cn617,8,3825723,1147717050,1,11,4
cn618,8,3810196,1143058950,1,55,4
cn618,8,3810197,1143059250,1,55,4
cn618,8,3825723,1147717050,1,10,4
cn619,8,3810196,1143058950,1,55,4
cn619,8,3810197,1143059250,1,55,4
cn619,8,3825723,1147717050,1,14,4
cn620,8,3825723,1147717050,1,13,4
cn621,8,3810195,1143058650,1,66,4
cn621,8,3810196,1143058950,1,66,4
cn621,8,3810197,1143059250,1,65,4
cn621,8,3817605,1145281650,1,17,4
cn621,8,3825723,1147717050,1,14,4
cn622,8,3810196,1143058950,1,55,4
cn622,8,3810197,1143059250,1,55,4
cn622,8,3825723,1147717050,1,11,4
cn623,8,3810196,1143058950,1,57,4
cn623,8,3810197,1143059250,1,56,4
cn623,8,3825723,1147717050,1,14,4
cn624,1,3797522,1139256750,1,11,4
cn624,1,3802167,1140650250,1,553,4
cn624,8,3825723,1147717050,1,8,4
cn625,8,3810196,1143058950,1,56,4
cn625,8,3810197,1143059250,1,56,4
cn625,8,3825723,1147717050,1,9,4
cn626,8,3810196,1143058950,1,56,4
cn626,8,3810197,1143059250,1,56,4
cn626,8,3825723,1147717050,1,13,4
cn627,8,3825723,1147717050,1,10,4
cn628,1,3805488,1141646550,1,5,4
cn628,2,3804486,1141345950,1,39,4
cn628,2,3804487,1141346250,1,39,4
cn628,2,3804489,1141346850,1,39,4
cn628,2,3805488,1141646550,1,5,4
cn628,2,3805776,1141732950,1,6,4
cn628,2,3805779,1141733850,1,7,4
cn628,7,3804486,1141345950,1,39,4
cn628,8,3825723,1147717050,1,14,4
cn629,8,3825723,1147717050,1,10,4
cn630,8,3825723,1147717050,1,10,4
cn631,8,3825723,1147717050,1,9,4
cn632,8,3825723,1147717050,1,11,4
cn633,2,3791568,1137470550,1,53,4
cn633,7,3791565,1137469650,1,53,4
cn633,8,3825723,1147717050,1,9,4
cn634,8,3825723,1147717050,1,12,4
cn635,8,3825723,1147717050,1,11,4
cn636,8,3825723,1147717050,1,8,4
cn637,8,3825723,1147717050,1,9,4
cn638,2,3781532,1134459750,1,50,4
cn638,2,3781534,1134460350,1,51,4
cn638,2,3781648,1134494550,1,8,4
cn638,2,3781945,1134583650,1,494,4
cn638,8,3825723,1147717050,1,10,4
cn639,8,3825723,1147717050,1,12,4
cn640,8,3825723,1147717050,1,10,4
cn642,8,3825723,1147717050,1,16,4
cn643,1,3791681,1137504450,1,1175,4
cn643,8,3817605,1145281650,1,13,4
cn643,8,3825723,1147717050,1,9,4
cn644,8,3825723,1147717050,1,8,4
cn645,8,3825723,1147717050,1,11,4
cn646,8,3825723,1147717050,1,12,4
cn648,8,3817605,1145281650,1,12,4
cn648,8,3825723,1147717050,1,10,4
cn649,8,3825723,1147717050,1,11,4
cn651,8,3825723,1147717050,1,10,4
cn652,8,3825723,1147717050,1,8,4
cn653,8,3825723,1147717050,1,9,4
cn654,8,3825723,1147717050,1,10,4
cn656,8,3825723,1147717050,1,9,4
cn658,8,3825723,1147717050,1,10,4
cn659,8,3825723,1147717050,1,9,4
cn660,8,3825723,1147717050,1,9,4
cn661,8,3825723,1147717050,1,11,4
cn662,8,3825723,1147717050,1,11,4
cn663,8,3825723,1147717050,1,10,4
cn664,8,3825723,1147717050,1,12,4
cn665,8,3817605,1145281650,1,15,4
cn665,8,3825723,1147717050,1,12,4
cn666,8,3817605,1145281650,1,16,4
cn666,8,3825723,1147717050,1,11,4
cn667,8,3825723,1147717050,1,18,4
cn668,8,3825723,1147717050,1,13,4
cn669,8,3825723,1147717050,1,9,4
cn670,8,3825723,1147717050,1,15,4
cn671,8,3825723,1147717050,1,14,4
cn672,8,3825723,1147717050,1,13,4
cn673,8,3825723,1147717050,1,10,4
cn674,8,3825723,1147717050,1,13,4
cn675,8,3817605,1145281650,1,27,4
cn675,8,3825723,1147717050,1,12,4
cn676,8,3817605,1145281650,1,26,4
cn676,8,3825723,1147717050,1,12,4
cn677,8,3817605,1145281650,1,27,4
cn677,8,3825723,1147717050,1,11,4
cn678,8,3817605,1145281650,1,27,4
cn678,8,3825723,1147717050,1,12,4
cn679,8,3825723,1147717050,1,12,4
cn680,8,3825723,1147717050,1,12,4
cn681,8,3817605,1145281650,1,26,4
cn681,8,3825723,1147717050,1,14,4
cn682,8,3825723,1147717050,1,12,4
cn683,8,3825723,1147717050,1,12,4
cn684,8,3825723,1147717050,1,10,4
cn685,1,3796609,1138982850,1,797,4
cn686,8,3825723,1147717050,1,15,4
cn687,8,3825723,1147717050,1,12,4
cn688,1,3822496,1146748950,1,1947,4
cn688,3,3822496,1146748950,1,1947,4
cn689,8,3825723,1147717050,1,12,4
cn690,8,3825723,1147717050,1,11,4
cn691,8,3825723,1147717050,1,11,4
cn692,8,3825723,1147717050,1,10,4
cn693,8,3817605,1145281650,1,29,4
cn693,8,3825723,1147717050,1,16,4
cn693,9,3834990,1150497150,1,7,4
cn694,1,3796136,1138840950,1,317,4
cn694,8,3817605,1145281650,1,27,4
cn694,8,3825723,1147717050,1,10,4
cn695,8,3825723,1147717050,1,13,4
cn696,1,3826673,1148002050,1,1407,4
cn696,8,3825723,1147717050,1,12,4
cn697,8,3825723,1147717050,1,12,4
cn698,8,3817605,1145281650,1,29,4
cn698,8,3825723,1147717050,1,12,4
cn699,8,3825723,1147717050,1,14,4
cn700,8,3825723,1147717050,1,11,4
cn701,8,3825723,1147717050,1,13,4
cn702,8,3817605,1145281650,1,28,4
cn702,8,3825723,1147717050,1,12,4
cn703,8,3817605,1145281650,1,28,4
cn703,8,3825723,1147717050,1,11,4
cn704,8,3825723,1147717050,1,10,4
cn706,8,3825723,1147717050,1,15,4
cn708,8,3825723,1147717050,1,14,4
cn709,8,3825723,1147717050,1,15,4
cn710,8,3825723,1147717050,1,16,4
cn711,8,3817605,1145281650,1,30,4
cn711,8,3825723,1147717050,1,11,4
cn712,8,3825723,1147717050,1,13,4
cn713,8,3825723,1147717050,1,14,4
cn714,8,3817605,1145281650,1,31,4
cn714,8,3825723,1147717050,1,12,4
cn715,8,3825723,1147717050,1,12,4
cn717,8,3825723,1147717050,1,12,4
cn718,8,3825723,1147717050,1,12,4
cn719,8,3825723,1147717050,1,11,4
cn720,8,3825723,1147717050,1,8,4
cn721,8,3817605,1145281650,1,13,4
cn721,8,3825723,1147717050,1,14,4
cn722,8,3817605,1145281650,1,12,4
cn722,8,3825723,1147717050,1,9,4
cn723,8,3810196,1143058950,1,60,4
cn723,8,3810197,1143059250,1,60,4
cn723,8,3817605,1145281650,1,15,4
cn723,8,3825723,1147717050,1,11,4
cn724,8,3817605,1145281650,1,16,4
cn724,8,3825723,1147717050,1,11,4
cn725,8,3825723,1147717050,1,11,4
cn726,8,3825723,1147717050,1,9,4
cn727,8,3825723,1147717050,1,12,4
cn728,8,3825723,1147717050,1,9,4
cn729,8,3825723,1147717050,1,11,4
cn730,8,3817605,1145281650,1,13,4
cn730,8,3825723,1147717050,1,10,4
cn731,7,3838342,1151502750,1,20,4
cn731,8,3817605,1145281650,1,13,4
cn731,8,3825723,1147717050,1,10,4
cn732,8,3817605,1145281650,1,14,4
cn733,8,3825723,1147717050,1,11,4
cn734,8,3817605,1145281650,1,16,4
cn734,8,3825723,1147717050,1,11,4
cn735,8,3825723,1147717050,1,13,4
cn736,8,3825723,1147717050,1,9,4
cn737,1,3826907,1148072250,1,6,4
cn737,8,3825723,1147717050,1,16,4
cn738,8,3825723,1147717050,1,11,4
cn739,8,3825723,1147717050,1,10,4
cn740,8,3825723,1147717050,1,9,4
cn742,8,3825723,1147717050,1,10,4
cn743,8,3825723,1147717050,1,12,4
cn744,8,3825723,1147717050,1,13,4
cn745,2,3778960,1133688150,1,6,4
cn745,2,3778996,1133698950,1,22,4
cn745,2,3779067,1133720250,1,490,4
cn745,2,3781389,1134416850,1,49,4
cn745,2,3781391,1134417450,1,49,4
cn745,2,3781431,1134429450,1,32,4
cn745,2,3781584,1134475350,1,13,4
cn745,2,3781649,1134494850,1,6,4
cn745,2,3781910,1134573150,1,3,3
cn746,8,3825723,1147717050,1,12,4
cn747,8,3817605,1145281650,1,14,4
cn747,8,3825723,1147717050,1,11,4
cn748,8,3810196,1143058950,1,58,4
cn748,8,3810197,1143059250,1,58,4
cn748,8,3825723,1147717050,1,9,4
cn749,8,3825723,1147717050,1,9,4
cn750,8,3825723,1147717050,1,13,4
cn751,8,3825723,1147717050,1,12,4
cn753,8,3825723,1147717050,1,13,4
cn754,8,3825723,1147717050,1,11,4
cn755,8,3825723,1147717050,1,15,4
cn756,8,3825723,1147717050,1,11,4
cn757,8,3825723,1147717050,1,11,4
cn758,8,3825723,1147717050,1,12,4
cn759,8,3825723,1147717050,1,14,4
cn760,8,3817605,1145281650,1,13,4
cn760,8,3825723,1147717050,1,9,4
cn761,8,3825723,1147717050,1,11,4
cn762,8,3817605,1145281650,1,15,4
cn762,8,3825723,1147717050,1,13,4
cn763,8,3825723,1147717050,1,10,4
cn764,8,3825723,1147717050,1,13,4
cn765,8,3825723,1147717050,1,12,4
cn767,8,3825723,1147717050,1,11,4
cn768,8,3825723,1147717050,1,13,4
cn769,8,3817605,1145281650,1,16,4
cn769,8,3825723,1147717050,1,12,4
cn770,8,3825723,1147717050,1,11,4
cn771,8,3817605,1145281650,1,15,4
cn771,8,3825723,1147717050,1,12,4
cn772,8,3817605,1145281650,1,28,4
cn772,8,3825723,1147717050,1,11,4
cn773,8,3817605,1145281650,1,24,4
cn773,8,3825723,1147717050,1,10,4
cn774,8,3817605,1145281650,1,28,4
cn774,8,3825723,1147717050,1,11,4
cn775,8,3817605,1145281650,1,26,4
cn775,8,3825723,1147717050,1,14,4
cn776,8,3817605,1145281650,1,28,4
cn776,8,3825723,1147717050,1,11,4
cn777,8,3817605,1145281650,1,27,4
cn777,8,3825723,1147717050,1,12,4
cn778,8,3825723,1147717050,1,12,4
cn779,8,3817605,1145281650,1,28,4
cn779,8,3825723,1147717050,1,12,4
cn780,8,3817605,1145281650,1,27,4
cn780,8,3825723,1147717050,1,12,4
cn781,8,3817605,1145281650,1,28,4
cn781,8,3825723,1147717050,1,13,4
cn782,8,3810195,1143058650,1,67,4
cn782,8,3810196,1143058950,1,67,4
cn782,8,3810197,1143059250,1,67,4
cn782,8,3817605,1145281650,1,28,4
cn782,8,3825723,1147717050,1,12,4
cn783,8,3817605,1145281650,1,27,4
cn783,8,3825723,1147717050,1,12,4
cn784,8,3817605,1145281650,1,15,4
cn784,8,3825723,1147717050,1,13,4
cn785,8,3817605,1145281650,1,28,4
cn785,8,3825723,1147717050,1,11,4
cn786,8,3817605,1145281650,1,30,4
cn786,8,3825723,1147717050,1,11,4
cn787,8,3817605,1145281650,1,26,4
cn787,8,3825723,1147717050,1,10,4
cn788,8,3817605,1145281650,1,28,4
cn788,8,3825723,1147717050,1,13,4
cn789,8,3817605,1145281650,1,28,4
cn789,8,3825723,1147717050,1,11,4
cn790,8,3825723,1147717050,1,14,4
cn791,8,3817605,1145281650,1,28,4
cn791,8,3825723,1147717050,1,10,4
cn792,8,3817605,1145281650,1,17,4
cn792,8,3825723,1147717050,1,10,4
cn793,8,3810196,1143058950,1,57,4
cn793,8,3810197,1143059250,1,57,4
cn793,8,3817605,1145281650,1,14,4
cn793,8,3825723,1147717050,1,14,4
cn794,1,3803650,1141095150,1,3,3
cn794,8,3825723,1147717050,1,14,4
cn795,1,3797528,1139258550,1,694,4
cn795,8,3817605,1145281650,1,13,4
cn795,8,3825723,1147717050,1,11,4
cn796,8,3810196,1143058950,1,55,4
cn796,8,3810197,1143059250,1,55,4
cn796,8,3817605,1145281650,1,27,4
cn796,8,3825723,1147717050,1,12,4
cn797,8,3810195,1143058650,1,61,4
cn797,8,3810196,1143058950,1,61,4
cn797,8,3810197,1143059250,1,61,4
cn797,8,3817605,1145281650,1,14,4
cn797,8,3825723,1147717050,1,13,4
cn798,8,3810196,1143058950,1,56,4
cn798,8,3810197,1143059250,1,56,4
cn798,8,3817605,1145281650,1,13,4
cn798,8,3825723,1147717050,1,14,4
cn799,8,3817605,1145281650,1,13,4
cn799,8,3825723,1147717050,1,10,4
cn800,8,3810195,1143058650,1,63,4
cn800,8,3810196,1143058950,1,63,4
cn800,8,3810197,1143059250,1,63,4
cn800,8,3817605,1145281650,1,17,4
cn800,8,3825723,1147717050,1,12,4
cn801,8,3810196,1143058950,1,56,4
cn801,8,3810197,1143059250,1,56,4
cn801,8,3817605,1145281650,1,13,4
cn801,8,3825723,1147717050,1,13,4
cn802,8,3817605,1145281650,1,13,4
cn802,8,3825723,1147717050,1,10,4
cn803,8,3810196,1143058950,1,57,4
cn803,8,3810197,1143059250,1,56,4
cn803,8,3817605,1145281650,1,26,4
cn803,8,3825723,1147717050,1,14,4
cn804,8,3817605,1145281650,1,12,4
cn804,8,3825723,1147717050,1,9,4
cn805,8,3817605,1145281650,1,14,4
cn805,8,3825723,1147717050,1,14,4
cn806,8,3817605,1145281650,1,14,4
cn806,8,3825723,1147717050,1,10,4
cn807,8,3817605,1145281650,1,13,4
cn807,8,3825723,1147717050,1,12,4
cn808,8,3817605,1145281650,1,12,4
cn808,8,3825723,1147717050,1,11,4
cn809,8,3817605,1145281650,1,12,4
cn809,8,3825723,1147717050,1,12,4
cn81,1,3826598,1147979550,1,1328,4
cn81,3,3826598,1147979550,1,1328,4
cn810,8,3810196,1143058950,1,55,4
cn810,8,3810197,1143059250,1,55,4
cn810,8,3817605,1145281650,1,12,4
cn810,8,3825723,1147717050,1,11,4
cn811,8,3817605,1145281650,1,15,4
cn811,8,3825723,1147717050,1,14,4
cn812,8,3817605,1145281650,1,17,4
cn812,8,3825723,1147717050,1,12,4
cn813,8,3810196,1143058950,1,54,4
cn813,8,3810197,1143059250,1,54,4
cn813,8,3817605,1145281650,1,14,4
cn813,8,3825723,1147717050,1,11,4
cn814,8,3810196,1143058950,1,56,4
cn814,8,3810197,1143059250,1,56,4
cn814,8,3817605,1145281650,1,13,4
cn814,8,3825723,1147717050,1,15,4
cn814,9,3808742,1142622750,1,3,3
cn815,8,3810196,1143058950,1,57,4
cn815,8,3810197,1143059250,1,56,4
cn815,8,3817605,1145281650,1,12,4
cn815,8,3825723,1147717050,1,15,4
cn816,8,3810196,1143058950,1,59,4
cn816,8,3810197,1143059250,1,59,4
cn816,8,3817605,1145281650,1,14,4
cn816,8,3825723,1147717050,1,9,4
cn817,8,3810196,1143058950,1,58,4
cn817,8,3810197,1143059250,1,58,4
cn817,8,3817605,1145281650,1,13,4
cn817,8,3825723,1147717050,1,12,4
cn818,8,3817605,1145281650,1,12,4
cn818,8,3825723,1147717050,1,11,4
cn819,8,3817605,1145281650,1,15,4
cn819,8,3825723,1147717050,1,10,4
cn820,8,3817605,1145281650,1,16,4
cn820,8,3825723,1147717050,1,12,4
cn821,8,3817605,1145281650,1,29,4
cn821,8,3825723,1147717050,1,11,4
cn822,8,3817605,1145281650,1,26,4
cn822,8,3825723,1147717050,1,9,4
cn823,8,3817605,1145281650,1,15,4
cn823,8,3825723,1147717050,1,12,4
cn824,8,3817605,1145281650,1,27,4
cn824,8,3825723,1147717050,1,14,4
cn825,8,3817605,1145281650,1,26,4
cn825,8,3825723,1147717050,1,11,4
cn826,8,3817605,1145281650,1,27,4
cn826,8,3825723,1147717050,1,15,4
cn827,8,3817605,1145281650,1,16,4
cn827,8,3825723,1147717050,1,17,4
cn828,8,3817605,1145281650,1,29,4
cn828,8,3825723,1147717050,1,12,4
cn829,8,3817605,1145281650,1,15,4
cn829,8,3825723,1147717050,1,16,4
cn83,1,3837897,1151369250,1,1116,4
cn830,8,3817605,1145281650,1,17,4
cn830,8,3825723,1147717050,1,11,4
cn831,8,3817605,1145281650,1,28,4
